age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,y,previously_contacted,season_quarter,has_housing,has_personal,debt_score,age_group,is_high_value,month
30,Blue-collar,Married,Secondary,No,136.0,No,No,Cellular,18,101,1.0,-1,0,No,0,Q3,0,0,0,Young Adult,0,Aug
39,Services,Single,Secondary,No,445.0,No,No,Telephone,18,108,1.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Aug
55,Technician,Divorced,Tertiary,No,0.0,No,No,Cellular,18,237,1.0,-1,0,Yes,0,Q3,0,0,0,Senior,0,Aug
35,Management,Divorced,Tertiary,No,3462.0,Yes,No,Cellular,18,210,2.0,124,2,No,1,Q3,1,0,1,Middle Aged,1,Aug
32,Technician,Married,Tertiary,No,2688.0,No,No,Cellular,18,101,1.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Aug
44,Management,Married,Tertiary,No,-600.0,Yes,No,Cellular,18,360,1.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Aug
34,Housemaid,Married,Tertiary,No,0.0,No,No,Cellular,18,148,1.0,84,2,Yes,1,Q3,0,0,0,Middle Aged,0,Aug
64,Retired,Married,Secondary,No,3462.0,No,No,Cellular,18,117,1.0,-1,0,No,0,Q3,0,0,0,Elderly,1,Aug
65,Retired,Married,Secondary,No,3462.0,No,No,Cellular,18,363,1.0,-1,0,No,0,Q3,0,0,0,Elderly,1,Aug
31,Management,Married,Tertiary,No,537.0,Yes,No,Cellular,18,216,1.0,-1,0,Yes,0,Q3,1,0,1,Middle Aged,1,Aug
55,Technician,Married,Secondary,No,1938.0,No,Yes,Cellular,18,193,1.0,386,3,Yes,1,Q3,0,1,1,Senior,1,Aug
34,Management,Single,Tertiary,No,5.0,No,No,Cellular,18,370,2.0,-1,0,Yes,0,Q3,0,0,0,Middle Aged,0,Aug
49,Technician,Single,Secondary,No,3462.0,Yes,No,Cellular,18,532,1.0,461,5,Yes,1,Q3,1,0,1,Senior,1,Aug
49,Entrepreneur,Single,Tertiary,No,2209.0,No,No,Cellular,18,307,1.0,-1,0,No,0,Q3,0,0,0,Senior,1,Aug
69,Housemaid,Married,Primary,No,1080.0,No,No,Cellular,18,197,2.0,118,2,No,1,Q3,0,0,0,Elderly,1,Aug
60,Management,Married,Secondary,No,0.0,No,No,Telephone,18,280,3.0,-1,0,No,0,Q3,0,0,0,Senior,0,Aug
67,Retired,Divorced,Tertiary,No,443.0,No,No,Cellular,18,441,1.0,-1,0,Yes,0,Q3,0,0,0,Elderly,0,Aug
49,Management,Married,Tertiary,No,629.0,No,No,Cellular,19,431,4.0,-1,0,No,0,Q3,0,0,0,Senior,0,Aug
56,Housemaid,Divorced,Secondary,No,256.0,No,No,Cellular,19,220,5.0,117,2,No,1,Q3,0,0,0,Senior,0,Aug
67,Retired,Married,Secondary,No,3462.0,No,No,Telephone,19,578,2.0,-1,0,No,0,Q3,0,0,0,Elderly,1,Aug
57,Retired,Married,Tertiary,No,1458.0,No,No,Cellular,19,250,1.0,107,5,No,1,Q3,0,0,0,Senior,1,Aug
58,Retired,Married,Tertiary,No,0.0,No,No,Cellular,19,207,4.0,-1,0,No,0,Q3,0,0,0,Senior,0,Aug
43,Admin.,Married,Secondary,No,132.0,No,No,Cellular,19,574,1.0,84,3,Yes,1,Q3,0,0,0,Middle Aged,0,Aug
63,Retired,Married,Secondary,No,1612.0,No,No,Cellular,19,399,2.0,183,2,No,1,Q3,0,0,0,Elderly,1,Aug
22,Admin.,Single,Secondary,No,3462.0,No,Yes,Cellular,19,65,1.0,-1,0,No,0,Q3,0,1,1,Young Adult,1,Aug
89,Retired,Married,Tertiary,No,553.0,No,No,Telephone,19,2027,5.0,-1,0,No,0,Q3,0,0,0,Elderly,0,Aug
26,Management,Single,Tertiary,No,3462.0,No,No,Cellular,19,238,4.0,-1,0,Yes,0,Q3,0,0,0,Young Adult,0,Aug
35,Technician,Single,Tertiary,No,2658.0,Yes,No,Cellular,19,768,2.0,141,3,Yes,1,Q3,1,0,1,Middle Aged,1,Aug
25,Technician,Single,Tertiary,No,3411.0,No,No,Cellular,19,225,2.0,-1,0,Yes,0,Q3,0,0,0,Young Adult,1,Aug
38,Admin.,Divorced,Secondary,No,407.0,Yes,Yes,Cellular,19,89,1.0,-1,0,No,0,Q3,1,1,2,Middle Aged,0,Aug
51,Management,Married,Tertiary,No,0.0,Yes,Yes,Cellular,19,263,1.0,84,1,No,1,Q3,1,1,2,Senior,0,Aug
59,Retired,Divorced,Secondary,No,1.0,No,No,Cellular,19,335,1.0,-1,0,Yes,0,Q3,0,0,0,Senior,0,Aug
44,Admin.,Married,Secondary,No,3462.0,No,No,Cellular,19,240,2.0,271,1,Yes,1,Q3,0,0,0,Middle Aged,1,Aug
42,Management,Married,Tertiary,No,976.0,No,No,Cellular,19,164,1.0,-1,0,Yes,0,Q3,0,0,0,Middle Aged,1,Aug
76,Retired,Married,Tertiary,No,0.0,No,No,Telephone,19,170,1.0,-1,0,No,0,Q3,0,0,0,Elderly,0,Aug
29,Management,Single,Tertiary,No,2531.0,No,No,Cellular,19,634,1.0,-1,0,Yes,0,Q3,0,0,0,Young Adult,1,Aug
32,Management,Married,Tertiary,No,1270.0,No,No,Cellular,19,232,3.0,-1,0,Yes,0,Q3,0,0,0,Middle Aged,1,Aug
30,Management,Single,Tertiary,No,3462.0,No,No,Cellular,19,145,1.0,84,2,Yes,1,Q3,0,0,0,Young Adult,1,Aug
39,Technician,Single,Tertiary,No,139.0,No,No,Telephone,19,328,1.0,79,1,No,1,Q3,0,0,0,Middle Aged,0,Aug
38,Technician,Married,Secondary,No,3462.0,No,No,Cellular,19,195,1.0,197,4,Yes,1,Q3,0,0,0,Middle Aged,1,Aug
36,Admin.,Single,Secondary,No,3462.0,No,No,Cellular,19,321,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Aug
47,Housemaid,Divorced,Secondary,No,80.0,No,No,Cellular,19,196,2.0,-1,0,No,0,Q3,0,0,0,Senior,0,Aug
81,Retired,Married,Secondary,No,1.0,No,No,Cellular,19,65,5.0,-1,0,No,0,Q3,0,0,0,Elderly,0,Aug
22,Student,Single,Tertiary,No,691.0,No,No,Cellular,19,338,1.0,-1,0,Yes,0,Q3,0,0,0,Young Adult,1,Aug
34,Management,Married,Tertiary,No,3462.0,No,No,Cellular,20,262,2.0,112,2,No,1,Q3,0,0,0,Middle Aged,1,Aug
28,Student,Single,Secondary,No,67.0,No,No,Cellular,20,329,3.0,199,2,Yes,1,Q3,0,0,0,Young Adult,0,Aug
74,Retired,Married,Primary,No,3462.0,No,No,Telephone,20,84,1.0,-1,0,No,0,Q3,0,0,0,Elderly,1,Aug
25,Entrepreneur,Single,Tertiary,No,347.0,No,No,Cellular,20,267,1.0,-1,0,Yes,0,Q3,0,0,0,Young Adult,0,Aug
34,Self-employed,Single,Tertiary,No,3462.0,No,No,Cellular,20,474,1.0,-1,0,Yes,0,Q3,0,0,0,Middle Aged,1,Aug
59,Management,Married,Tertiary,No,2239.0,No,No,Cellular,20,377,6.0,90,1,Yes,1,Q3,0,0,0,Senior,0,Aug
59,Management,Married,Tertiary,No,1978.0,Yes,No,Cellular,20,928,1.0,-1,0,No,0,Q3,1,0,1,Senior,1,Aug
63,Retired,Married,Primary,No,0.0,No,No,Cellular,20,110,2.0,-1,0,No,0,Q3,0,0,0,Elderly,0,Aug
27,Technician,Single,Tertiary,No,3462.0,No,No,Cellular,20,217,1.0,87,6,Yes,1,Q3,0,0,0,Young Adult,1,Aug
51,Blue-collar,Married,Secondary,No,1797.0,Yes,No,Cellular,20,168,1.0,-1,0,No,0,Q3,1,0,1,Senior,1,Aug
33,Management,Single,Tertiary,No,3462.0,No,No,Cellular,20,131,1.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Aug
28,Student,Single,Secondary,No,1925.0,No,No,Cellular,20,147,1.0,90,1,No,1,Q3,0,0,0,Young Adult,1,Aug
62,Self-employed,Divorced,Secondary,No,0.0,Yes,No,Cellular,20,158,1.0,-1,0,Yes,0,Q3,1,0,1,Elderly,0,Aug
43,Management,Married,Tertiary,No,3186.0,No,No,Cellular,20,151,1.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Aug
50,Management,Married,Tertiary,No,24.0,No,No,Cellular,20,157,1.0,-1,0,No,0,Q3,0,0,0,Senior,0,Aug
24,Student,Single,Secondary,No,228.0,No,No,Cellular,20,99,1.0,79,1,No,1,Q3,0,0,0,Young Adult,0,Aug
73,Retired,Married,Secondary,No,519.0,No,No,Telephone,20,91,1.0,-1,0,No,0,Q3,0,0,0,Elderly,1,Aug
35,Management,Single,Tertiary,No,1756.0,No,No,Cellular,20,195,1.0,-1,0,Yes,0,Q3,0,0,0,Middle Aged,1,Aug
45,Housemaid,Married,Secondary,No,3462.0,No,No,Cellular,20,184,1.0,-1,0,Yes,0,Q3,0,0,0,Middle Aged,1,Aug
33,Admin.,Single,Secondary,No,0.0,No,No,Cellular,20,201,2.0,204,2,No,1,Q3,0,0,0,Middle Aged,0,Aug
46,Admin.,Married,Secondary,No,368.0,No,No,Cellular,20,293,1.0,90,4,Yes,1,Q3,0,0,0,Senior,0,Aug
48,Management,Divorced,Tertiary,No,1010.0,Yes,No,Cellular,20,65,1.0,-1,0,No,0,Q3,1,0,1,Senior,1,Aug
58,Technician,Married,Secondary,No,385.0,No,No,Cellular,20,64,1.0,-1,0,No,0,Q3,0,0,0,Senior,0,Aug
34,Admin.,Married,Secondary,No,1406.0,Yes,No,Cellular,20,63,2.0,85,1,Yes,1,Q3,1,0,1,Middle Aged,1,Aug
34,Technician,Married,Tertiary,No,197.0,No,No,Cellular,20,78,3.0,-1,0,Yes,0,Q3,0,0,0,Middle Aged,0,Aug
37,Admin.,Single,Secondary,No,781.0,No,No,Cellular,20,75,1.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Aug
61,Management,Married,Secondary,No,967.0,No,No,Cellular,20,180,1.0,-1,0,No,0,Q3,0,0,0,Elderly,1,Aug
42,Management,Married,Primary,No,3462.0,Yes,No,Cellular,20,273,1.0,90,3,Yes,1,Q3,1,0,1,Middle Aged,1,Aug
21,Student,Single,Secondary,No,1746.0,No,No,Cellular,21,487,2.0,-1,0,No,0,Q3,0,0,0,Young Adult,1,Aug
20,Student,Single,Secondary,No,215.0,No,No,Cellular,21,228,4.0,183,1,Yes,1,Q3,0,0,0,Young Adult,0,Aug
60,Admin.,Married,Secondary,No,106.0,No,No,Cellular,21,216,3.0,91,1,Yes,1,Q3,0,0,0,Senior,0,Aug
60,Housemaid,Divorced,Secondary,No,2063.0,No,No,Cellular,21,54,5.0,86,3,No,1,Q3,0,0,0,Senior,0,Aug
25,Student,Single,Secondary,No,3090.0,No,No,Cellular,21,139,1.0,-1,0,No,0,Q3,0,0,0,Young Adult,1,Aug
39,Management,Married,Secondary,No,18.0,Yes,No,Cellular,21,102,1.0,91,1,No,1,Q3,1,0,1,Middle Aged,0,Aug
60,Housemaid,Married,Primary,No,211.0,No,No,Cellular,21,406,1.0,-1,0,No,0,Q3,0,0,0,Senior,0,Aug
47,Management,Married,Tertiary,No,0.0,No,Yes,Cellular,21,374,1.0,-1,0,Yes,0,Q3,0,1,1,Senior,0,Aug
52,Admin.,Divorced,Secondary,No,363.0,Yes,No,Cellular,21,168,1.0,462,1,Yes,1,Q3,1,0,1,Senior,0,Aug
64,Retired,Divorced,Secondary,No,630.0,No,No,Cellular,21,97,1.0,-1,0,No,0,Q3,0,0,0,Elderly,1,Aug
31,Management,Married,Tertiary,No,1251.0,No,No,Cellular,21,282,1.0,197,5,No,1,Q3,0,0,0,Middle Aged,1,Aug
61,Admin.,Married,Secondary,No,1046.0,Yes,No,Cellular,21,158,1.0,-1,0,Yes,0,Q3,1,0,1,Elderly,1,Aug
25,Student,Single,Secondary,No,469.0,No,No,Cellular,21,273,1.0,86,1,Yes,1,Q3,0,0,0,Young Adult,1,Aug
18,Student,Single,Secondary,No,35.0,No,No,Telephone,21,104,2.0,-1,0,No,0,Q3,0,0,0,Young Adult,0,Aug
34,Admin.,Married,Tertiary,No,10.0,No,No,Cellular,21,90,1.0,91,1,No,1,Q3,0,0,0,Middle Aged,0,Aug
37,Admin.,Married,Secondary,No,1314.0,Yes,No,Cellular,21,200,1.0,91,10,No,1,Q3,1,0,1,Middle Aged,1,Aug
53,Technician,Married,Tertiary,No,0.0,Yes,No,Cellular,21,53,1.0,-1,0,No,0,Q3,1,0,1,Senior,0,Aug
39,Admin.,Married,Secondary,No,3252.0,No,No,Cellular,21,298,1.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Aug
65,Retired,Married,Secondary,No,2326.0,No,Yes,Cellular,21,276,1.0,-1,0,Yes,0,Q3,0,1,1,Elderly,1,Aug
50,Technician,Married,Secondary,No,3370.0,No,No,Cellular,21,531,2.0,80,2,Yes,1,Q3,0,0,0,Senior,1,Aug
27,Student,Single,Tertiary,No,3462.0,No,No,Cellular,21,72,1.0,88,1,No,1,Q3,0,0,0,Young Adult,1,Aug
22,Student,Single,Secondary,No,144.0,No,No,Cellular,21,116,1.0,-1,0,Yes,0,Q3,0,0,0,Young Adult,0,Aug
43,Admin.,Single,Secondary,No,733.0,Yes,No,Cellular,21,126,1.0,88,4,Yes,1,Q3,1,0,1,Middle Aged,1,Aug
59,Management,Married,Tertiary,No,474.0,No,No,Cellular,21,252,1.0,-1,0,Yes,0,Q3,0,0,0,Senior,1,Aug
27,Management,Single,Tertiary,No,377.0,No,No,Cellular,21,171,3.0,91,1,No,1,Q3,0,0,0,Young Adult,0,Aug
53,Retired,Divorced,Tertiary,No,-309.0,Yes,No,Cellular,21,343,2.0,428,2,Yes,1,Q3,1,0,1,Senior,0,Aug
28,Student,Single,Tertiary,No,3462.0,Yes,No,Cellular,21,419,5.0,91,7,No,1,Q3,1,0,1,Young Adult,0,Aug
38,Technician,Married,Secondary,No,3462.0,No,No,Cellular,21,252,4.0,-1,0,Yes,0,Q3,0,0,0,Middle Aged,0,Aug
71,Retired,Divorced,Secondary,No,3462.0,No,No,Cellular,21,534,3.0,-1,0,Yes,0,Q3,0,0,0,Elderly,1,Aug
32,Admin.,Married,Tertiary,No,227.0,No,No,Cellular,21,148,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Aug
57,Management,Married,Tertiary,No,16.0,No,No,Cellular,21,200,3.0,-1,0,No,0,Q3,0,0,0,Senior,0,Aug
28,Blue-collar,Married,Secondary,No,61.0,Yes,No,Cellular,21,744,1.0,109,3,Yes,1,Q3,1,0,1,Young Adult,0,Aug
59,Unemployed,Married,Secondary,No,1047.0,No,No,Cellular,21,438,1.0,184,3,Yes,1,Q3,0,0,0,Senior,1,Aug
71,Retired,Married,Tertiary,No,2651.0,No,No,Cellular,24,73,3.0,200,2,No,1,Q3,0,0,0,Elderly,1,Aug
64,Retired,Married,Tertiary,No,3462.0,No,No,Cellular,24,62,2.0,-1,0,No,0,Q3,0,0,0,Elderly,1,Aug
44,Management,Married,Secondary,No,21.0,No,No,Cellular,24,323,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Aug
29,Management,Single,Tertiary,No,265.0,No,No,Cellular,24,130,2.0,94,1,Yes,1,Q3,0,0,0,Young Adult,0,Aug
51,Technician,Married,Secondary,No,117.0,No,No,Cellular,24,467,2.0,88,4,Yes,1,Q3,0,0,0,Senior,0,Aug
70,Retired,Married,Primary,No,2346.0,No,No,Cellular,24,190,3.0,194,2,No,1,Q3,0,0,0,Elderly,1,Aug
48,Housemaid,Married,Tertiary,No,3462.0,No,No,Cellular,24,232,2.0,-1,0,Yes,0,Q3,0,0,0,Senior,1,Aug
37,Management,Married,Tertiary,No,165.0,No,No,Cellular,24,315,1.0,83,1,No,1,Q3,0,0,0,Middle Aged,0,Aug
58,Management,Married,Tertiary,No,1313.0,No,No,Telephone,24,420,4.0,-1,0,No,0,Q3,0,0,0,Senior,0,Aug
66,Retired,Married,Primary,No,1943.0,No,No,Cellular,24,401,1.0,-1,0,No,0,Q3,0,0,0,Elderly,1,Aug
18,Student,Single,Secondary,No,5.0,No,No,Cellular,24,143,2.0,-1,0,No,0,Q3,0,0,0,Young Adult,0,Aug
39,Technician,Married,Secondary,No,116.0,No,No,Cellular,24,79,2.0,94,2,No,1,Q3,0,0,0,Middle Aged,0,Aug
42,Admin.,Married,Secondary,No,3462.0,No,No,Cellular,24,497,2.0,279,2,No,1,Q3,0,0,0,Middle Aged,1,Aug
40,Unemployed,Married,Tertiary,No,2430.0,No,No,Cellular,24,87,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Aug
51,Housemaid,Married,Secondary,No,2337.0,Yes,No,Cellular,25,46,4.0,90,7,No,1,Q3,1,0,1,Senior,0,Aug
77,Retired,Married,Primary,No,680.0,No,No,Telephone,25,103,3.0,-1,0,No,0,Q3,0,0,0,Elderly,1,Aug
72,Retired,Married,Secondary,No,676.0,No,No,Cellular,25,188,3.0,-1,0,No,0,Q3,0,0,0,Elderly,1,Aug
40,Management,Single,Tertiary,No,0.0,Yes,No,Cellular,25,79,2.0,95,4,No,1,Q3,1,0,1,Middle Aged,0,Aug
35,Admin.,Single,Secondary,No,1810.0,Yes,No,Cellular,25,52,2.0,92,2,No,1,Q3,1,0,1,Middle Aged,1,Aug
23,Student,Single,Secondary,No,3462.0,No,No,Cellular,25,158,2.0,-1,0,No,0,Q3,0,0,0,Young Adult,1,Aug
57,Housemaid,Married,Secondary,No,3462.0,No,No,Telephone,25,68,1.0,90,5,No,1,Q3,0,0,0,Senior,1,Aug
37,Blue-collar,Married,Primary,No,106.0,Yes,No,Cellular,25,511,1.0,392,13,Yes,1,Q3,1,0,1,Middle Aged,0,Aug
37,Technician,Married,Tertiary,No,127.0,Yes,No,Cellular,25,192,1.0,193,1,Yes,1,Q3,1,0,1,Middle Aged,0,Aug
30,Student,Married,Tertiary,No,324.0,No,No,Cellular,25,585,4.0,-1,0,No,0,Q3,0,0,0,Young Adult,0,Aug
33,Management,Married,Secondary,No,369.0,No,No,Cellular,25,83,1.0,92,3,No,1,Q3,0,0,0,Middle Aged,0,Aug
45,Blue-collar,Married,Tertiary,No,3462.0,No,No,Cellular,25,53,1.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Aug
64,Housemaid,Married,Primary,No,67.0,No,No,Telephone,25,153,1.0,-1,0,No,0,Q3,0,0,0,Elderly,0,Aug
53,Technician,Married,Secondary,No,65.0,No,No,Cellular,25,41,2.0,-1,0,No,0,Q3,0,0,0,Senior,0,Aug
64,Retired,Divorced,Tertiary,No,3462.0,No,No,Cellular,25,173,1.0,-1,0,No,0,Q3,0,0,0,Elderly,1,Aug
34,Student,Single,Secondary,No,1281.0,No,No,Cellular,25,279,1.0,117,1,No,1,Q3,0,0,0,Middle Aged,1,Aug
36,Self-employed,Married,Tertiary,No,506.0,No,No,Cellular,25,47,1.0,120,1,No,1,Q3,0,0,0,Middle Aged,1,Aug
18,Student,Single,Secondary,No,3.0,No,No,Cellular,25,130,2.0,-1,0,Yes,0,Q3,0,0,0,Young Adult,0,Aug
34,Admin.,Single,Secondary,No,745.0,Yes,Yes,Cellular,25,76,1.0,-1,0,No,0,Q3,1,1,2,Middle Aged,1,Aug
64,Retired,Married,Tertiary,No,380.0,No,No,Cellular,25,479,1.0,-1,0,Yes,0,Q3,0,0,0,Elderly,0,Aug
69,Retired,Married,Secondary,No,0.0,No,No,Cellular,25,412,2.0,-1,0,Yes,0,Q3,0,0,0,Elderly,0,Aug
48,Management,Married,Tertiary,No,1519.0,No,No,Cellular,25,360,5.0,-1,0,No,0,Q3,0,0,0,Senior,0,Aug
36,Management,Married,Tertiary,No,255.0,No,No,Cellular,25,242,6.0,95,4,Yes,1,Q3,0,0,0,Middle Aged,0,Aug
43,Services,Married,Secondary,No,2145.0,No,No,Cellular,25,291,2.0,95,4,Yes,1,Q3,0,0,0,Middle Aged,1,Aug
49,Technician,Married,Secondary,No,3462.0,Yes,No,Cellular,25,161,3.0,410,2,No,1,Q3,1,0,1,Senior,1,Aug
43,Management,Divorced,Tertiary,No,9.0,Yes,No,Cellular,26,89,5.0,401,1,No,1,Q3,1,0,1,Middle Aged,0,Aug
28,Management,Single,Tertiary,No,730.0,Yes,No,Cellular,26,78,6.0,85,5,No,1,Q3,1,0,1,Young Adult,0,Aug
63,Housemaid,Married,Primary,No,91.0,No,No,Telephone,26,128,3.0,-1,0,Yes,0,Q3,0,0,0,Elderly,0,Aug
36,Services,Married,Secondary,No,3064.0,Yes,No,Telephone,26,240,3.0,107,4,No,1,Q3,1,0,1,Middle Aged,1,Aug
35,Technician,Single,Tertiary,No,992.0,Yes,No,Cellular,26,79,1.0,114,3,No,1,Q3,1,0,1,Middle Aged,1,Aug
70,Retired,Married,Secondary,No,1853.0,No,No,Telephone,26,314,1.0,-1,0,Yes,0,Q3,0,0,0,Elderly,1,Aug
60,Technician,Single,Primary,No,3462.0,No,No,Cellular,26,323,1.0,-1,0,Yes,0,Q3,0,0,0,Senior,1,Aug
26,Student,Single,Secondary,No,620.0,No,No,Cellular,26,76,1.0,96,2,No,1,Q3,0,0,0,Young Adult,1,Aug
61,Retired,Married,Secondary,No,399.0,No,No,Cellular,26,81,1.0,-1,0,No,0,Q3,0,0,0,Elderly,0,Aug
84,Retired,Married,Primary,No,1702.0,No,No,Telephone,26,185,1.0,-1,0,No,0,Q3,0,0,0,Elderly,1,Aug
86,Retired,Divorced,Primary,No,0.0,No,No,Telephone,26,189,1.0,-1,0,Yes,0,Q3,0,0,0,Elderly,0,Aug
40,Technician,Married,Secondary,No,3056.0,No,No,Cellular,26,103,1.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Aug
64,Retired,Married,Secondary,No,34.0,No,No,Cellular,26,244,2.0,-1,0,Yes,0,Q3,0,0,0,Elderly,0,Aug
72,Retired,Married,Secondary,No,1129.0,No,No,Cellular,26,186,1.0,-1,0,Yes,0,Q3,0,0,0,Elderly,1,Aug
42,Management,Married,Tertiary,No,294.0,No,No,Cellular,26,513,1.0,-1,0,Yes,0,Q3,0,0,0,Middle Aged,0,Aug
60,Retired,Married,Tertiary,No,108.0,No,No,Cellular,26,624,1.0,-1,0,Yes,0,Q3,0,0,0,Senior,0,Aug
43,Management,Single,Tertiary,No,1696.0,Yes,No,Cellular,26,257,1.0,474,3,Yes,1,Q3,1,0,1,Middle Aged,1,Aug
39,Technician,Divorced,Secondary,No,385.0,No,No,Cellular,26,143,1.0,93,1,No,1,Q3,0,0,0,Middle Aged,0,Aug
21,Student,Single,Primary,No,1596.0,No,No,Cellular,26,115,1.0,93,2,No,1,Q3,0,0,0,Young Adult,1,Aug
25,Student,Single,Secondary,No,331.0,No,No,Telephone,26,170,4.0,-1,0,Yes,0,Q3,0,0,0,Young Adult,0,Aug
36,Technician,Single,Tertiary,No,40.0,No,No,Cellular,26,359,3.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Aug
51,Management,Married,Tertiary,No,2582.0,No,No,Cellular,26,197,3.0,-1,0,No,0,Q3,0,0,0,Senior,1,Aug
57,Management,Divorced,Secondary,No,854.0,No,No,Cellular,27,700,4.0,92,1,Yes,1,Q3,0,0,0,Senior,0,Aug
31,Management,Single,Tertiary,No,404.0,No,No,Cellular,27,125,6.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Aug
29,Technician,Single,Secondary,No,382.0,No,No,Cellular,27,64,3.0,202,3,No,1,Q3,0,0,0,Young Adult,0,Aug
28,Management,Single,Tertiary,No,223.0,Yes,No,Telephone,27,157,2.0,119,1,Yes,1,Q3,1,0,1,Young Adult,0,Aug
36,Blue-collar,Single,Secondary,No,40.0,Yes,No,Cellular,27,259,3.0,475,4,Yes,1,Q3,1,0,1,Middle Aged,0,Aug
26,Student,Single,Tertiary,No,97.0,No,No,Cellular,27,382,1.0,-1,0,No,0,Q3,0,0,0,Young Adult,0,Aug
59,Retired,Married,Secondary,No,1341.0,No,No,Cellular,27,154,2.0,97,1,No,1,Q3,0,0,0,Senior,1,Aug
66,Retired,Married,Secondary,No,2048.0,No,No,Cellular,27,212,1.0,-1,0,Yes,0,Q3,0,0,0,Elderly,1,Aug
33,Technician,Single,Tertiary,No,3462.0,No,No,Cellular,27,445,3.0,-1,0,Yes,0,Q3,0,0,0,Middle Aged,1,Aug
25,Admin.,Single,Tertiary,No,11.0,No,Yes,Cellular,27,236,3.0,-1,0,No,0,Q3,0,1,1,Young Adult,0,Aug
29,Technician,Single,Secondary,No,323.0,No,No,Cellular,27,148,2.0,94,1,No,1,Q3,0,0,0,Young Adult,0,Aug
36,Technician,Single,Secondary,No,539.0,Yes,No,Cellular,27,398,2.0,477,1,Yes,1,Q3,1,0,1,Middle Aged,1,Aug
29,Technician,Single,Secondary,No,590.0,No,No,Cellular,27,81,1.0,94,1,Yes,1,Q3,0,0,0,Young Adult,1,Aug
28,Admin.,Single,Secondary,No,27.0,No,No,Cellular,27,294,1.0,-1,0,No,0,Q3,0,0,0,Young Adult,0,Aug
43,Technician,Divorced,Secondary,No,1612.0,No,No,Cellular,28,119,2.0,95,3,No,1,Q3,0,0,0,Middle Aged,1,Aug
68,Retired,Married,Tertiary,No,2820.0,No,No,Cellular,28,109,2.0,-1,0,No,0,Q3,0,0,0,Elderly,1,Aug
31,Blue-collar,Single,Primary,No,660.0,Yes,No,Cellular,28,207,3.0,478,2,No,1,Q3,1,0,1,Middle Aged,1,Aug
62,Unemployed,Married,Secondary,No,780.0,No,No,Cellular,28,162,2.0,-1,0,Yes,0,Q3,0,0,0,Elderly,1,Aug
32,Admin.,Married,Secondary,No,31.0,No,No,Cellular,28,125,2.0,95,1,No,1,Q3,0,0,0,Middle Aged,0,Aug
36,Admin.,Divorced,Tertiary,No,289.0,Yes,Yes,Cellular,28,67,3.0,280,4,No,1,Q3,1,1,2,Middle Aged,0,Aug
34,Technician,Single,Secondary,No,2583.0,No,No,Cellular,28,64,1.0,95,2,No,1,Q3,0,0,0,Middle Aged,1,Aug
26,Services,Single,Secondary,No,38.0,No,No,Telephone,28,268,3.0,-1,0,No,0,Q3,0,0,0,Young Adult,0,Aug
65,Retired,Divorced,Tertiary,No,0.0,No,No,Cellular,28,248,1.0,-1,0,No,0,Q3,0,0,0,Elderly,0,Aug
42,Admin.,Married,Secondary,No,1535.0,Yes,No,Cellular,28,121,1.0,108,2,No,1,Q3,1,0,1,Middle Aged,1,Aug
32,Management,Married,Tertiary,No,937.0,No,No,Cellular,28,90,1.0,94,2,No,1,Q3,0,0,0,Middle Aged,1,Aug
34,Technician,Single,Tertiary,No,612.0,No,No,Cellular,28,81,1.0,95,1,No,1,Q3,0,0,0,Middle Aged,1,Aug
28,Management,Single,Tertiary,No,3462.0,Yes,No,Cellular,28,108,2.0,-1,0,No,0,Q3,1,0,1,Young Adult,1,Aug
39,Management,Married,Tertiary,No,93.0,Yes,No,Cellular,28,65,1.0,95,5,No,1,Q3,1,0,1,Middle Aged,0,Aug
72,Retired,Divorced,Primary,No,0.0,No,No,Telephone,28,359,1.0,-1,0,No,0,Q3,0,0,0,Elderly,0,Aug
34,Blue-collar,Married,Secondary,No,1464.0,Yes,No,Cellular,28,207,3.0,130,5,Yes,1,Q3,1,0,1,Middle Aged,1,Aug
35,Technician,Single,Tertiary,No,3462.0,Yes,No,Cellular,28,255,1.0,88,2,No,1,Q3,1,0,1,Middle Aged,1,Aug
29,Unemployed,Single,Tertiary,No,1311.0,No,No,Cellular,28,622,1.0,-1,0,Yes,0,Q3,0,0,0,Young Adult,1,Aug
30,Management,Married,Tertiary,No,7.0,Yes,No,Cellular,28,173,1.0,164,4,Yes,1,Q3,1,0,1,Young Adult,0,Aug
